mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_features,param_model__n_estimators,param_model__bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
4.241493177413941,0.020437505660360834,0.03210749626159668,0.005181830133669574,21,110,,"{'model__max_features': 21, 'model__n_estimators': 110}",-4.517862018556059,-4.657009285825664,-3.737034184469048,-3.5437525126317024,-3.74149982766049,-4.110055430652932,-3.854134757745484,-3.3953160119070946,-3.339292185969994,-3.3878208765814146,-3.828377709199988,0.44269232890766647,368,-0.5168988431491043,-0.5277953999852188,-0.5523055021063302,-0.5427085890450247,-0.5457019544455166,-0.5140979047718364,-0.5453502003111129,-0.544435014034814,-0.5534115133265546,-0.5385913071060473,-0.538129622828156,0.013190801182521528
4.631836104393005,0.025495995943314087,0.03134763240814209,0.0038010908927701126,21,120,,"{'model__max_features': 21, 'model__n_estimators': 120}",-4.524517727987422,-4.638657599580709,-3.748272166535641,-3.5821060722748816,-3.75591174302264,-4.131986120984729,-3.8178796076882517,-3.4256803218799363,-3.338228472222223,-3.435291893759876,-3.8398531725936302,0.43143732959624775,378,-0.5165517373896782,-0.5274564984072709,-0.5514972656934953,-0.5415294562010748,-0.5430355265656038,-0.5143490948855005,-0.5425906458114272,-0.5395245414183906,-0.5493834655041472,-0.5337158948183194,-0.5359634126694907,0.012167196462980078
4.994774699211121,0.025084560169320567,0.0352663516998291,0.008360651459999166,21,130,,"{'model__max_features': 21, 'model__n_estimators': 130}",-4.517274182203862,-4.640005981355363,-3.721691068438093,-3.5732621357861962,-3.7223618805911523,-4.140947522364622,-3.805154681847495,-3.410741344401134,-3.3613751282986093,-3.4409576824925017,-3.8333771607779026,0.43146485679779173,372,-0.5149183195390779,-0.524897050135556,-0.5524317070741346,-0.54136214511041,-0.5421379118212535,-0.5168372613070014,-0.5400283152583084,-0.5420046827070854,-0.5493871371773088,-0.5346536156272741,-0.535865814575741,0.012265734929799894
5.383654928207397,0.026021657329443414,0.0429718017578125,0.0061171117451300425,21,140,,"{'model__max_features': 21, 'model__n_estimators': 140}",-4.552538712938006,-4.65063261214863,-3.6915177753176756,-3.564347656930069,-3.691733808879,-4.119174755779088,-3.833993737305341,-3.4125098196150527,-3.363683893510013,-3.4458765958990263,-3.8326009368321907,0.43900296142692236,371,-0.5168510206765502,-0.5240874190812564,-0.5524263985657388,-0.5388990361917634,-0.538757237548016,-0.516691408613918,-0.5390064000836926,-0.5390052029013499,-0.5504850576192611,-0.5374115541642513,-0.5353620735445798,0.011802786102765053
5.786035346984863,0.041101919077443934,0.038017868995666504,0.00476555228006333,21,150,,"{'model__max_features': 21, 'model__n_estimators': 150}",-4.549917758909856,-4.635526662473791,-3.706404727463313,-3.5631372301211153,-3.698464029489204,-4.1358153533438635,-3.8668225824117854,-3.3784620537124845,-3.3782842738283367,-3.431082399157452,-3.8343917070911195,0.43962517590600936,374,-0.5145485061663446,-0.5276517769594944,-0.5539724404699279,-0.53940416357051,-0.5382366232036448,-0.5163717941348278,-0.5403822105386139,-0.5385763210655446,-0.5488719565369774,-0.5374790452155613,-0.5355494837861448,0.012026685749688015
6.1621147155761715,0.03654189230732149,0.04378142356872559,0.007972970376435112,21,160,,"{'model__max_features': 21, 'model__n_estimators': 160}",-4.560927236880899,-4.664293119840799,-3.7288015385465814,-3.562261339232818,-3.666238788507107,-4.130503411952012,-3.839748868853665,-3.388003306427729,-3.402517154176547,-3.4500603191646917,-3.8393355083582854,0.44170410168331337,377,-0.5097163596051414,-0.5244441361043521,-0.5490666493375191,-0.538759390197817,-0.5355688062730013,-0.5138778962112234,-0.5396458553085558,-0.5365921365667712,-0.5477204162148382,-0.5374164988745381,-0.5332808144693758,0.0125354318572667
6.554046773910523,0.031739094915542845,0.04604570865631104,0.009033517470506743,21,170,,"{'model__max_features': 21, 'model__n_estimators': 170}",-4.542498607756093,-4.658876904746358,-3.7375977949337345,-3.5475757654274394,-3.658866135882844,-4.130434342970529,-3.825376491907042,-3.3956526115548002,-3.4038670640712456,-3.442009199888486,-3.834275491913857,0.4385387977539399,373,-0.5111355147263592,-0.5213919585211927,-0.5484849110557358,-0.5392400774635322,-0.533682805205956,-0.5145747275677744,-0.5391544002124868,-0.5334387084802366,-0.5469475427432047,-0.5351212970138863,-0.5323171942990365,0.012099260258416464
6.922609829902649,0.03395301854538768,0.050043344497680664,0.008960192796263727,21,180,,"{'model__max_features': 21, 'model__n_estimators': 180}",-4.548423167074313,-4.627968195317961,-3.7416774691358063,-3.5290478424316873,-3.6682379454098615,-4.150434020829673,-3.7966421698554713,-3.3997359121760007,-3.4073705722310046,-3.42925521327014,-3.8298792507731916,0.4365266181973768,370,-0.5094038788876547,-0.5203354171943283,-0.5460926284736423,-0.539294496047045,-0.5352298324700435,-0.5144192222936202,-0.5358021304734444,-0.5338446297594462,-0.5469288599719581,-0.5336648461333732,-0.5315015941704556,0.012078873862507769
7.317393779754639,0.045552914921973206,0.05188992023468018,0.011470563055973323,21,190,,"{'model__max_features': 21, 'model__n_estimators': 190}",-4.587280321956835,-4.610560332932631,-3.708082413892232,-3.5198955560515137,-3.6577776135274553,-4.159976548817788,-3.783531981987888,-3.4091807328248303,-3.42241616494467,-3.4372984928647363,-3.829600015980058,0.4395346681728606,369,-0.5083343111440103,-0.5170753579177593,-0.5423119502638203,-0.5378286776421372,-0.5317172135468997,-0.5105220303165332,-0.5325142000984516,-0.5300890434620491,-0.543367624835789,-0.5290299059744648,-0.5282790315201915,0.011781371595848253
7.700388431549072,0.050248240668680645,0.04818723201751709,0.007012405090816486,21,200,,"{'model__max_features': 21, 'model__n_estimators': 200}",-4.583016617924535,-4.6039614469339645,-3.722077476415099,-3.5172496042654,-3.6364511196682434,-4.16181436018957,-3.7784561007108937,-3.380562290284362,-3.4085948471564036,-3.450524030805687,-3.824270789435416,0.44147247615405455,366,-0.5061112494739604,-0.5157457574960539,-0.5401064508153595,-0.5341883949789684,-0.5281660224763396,-0.5070434867244983,-0.5280762546004187,-0.5264164980283896,-0.5414968706624592,-0.5268264776550985,-0.5254177462911546,0.011716334231699545
8.080951070785522,0.050331204574698654,0.052251887321472165,0.008954624391160078,21,210,,"{'model__max_features': 21, 'model__n_estimators': 210}",-4.589909199717632,-4.608161720788947,-3.708548305737395,-3.5070774166854735,-3.6370850512084743,-4.193799867814421,-3.759184729879306,-3.3856030284467655,-3.3891243629837464,-3.4580208057946726,-3.823651448905683,0.44793235691269634,365,-0.5060984252231485,-0.5154064576347802,-0.5387613647668422,-0.5320569459048944,-0.5235303315998664,-0.5052051052597669,-0.5277806930763875,-0.5271517928377083,-0.5384653234094184,-0.5223679389877214,-0.5236824378700535,0.011250442032753664
8.470237922668456,0.04985384216008312,0.04768068790435791,0.0010856363128506543,21,220,,"{'model__max_features': 21, 'model__n_estimators': 220}",-4.594753683923288,-4.5962316885622965,-3.712637286566356,-3.485146785280641,-3.6229118091731576,-4.176358495554421,-3.765300862676739,-3.3913181064196474,-3.4029157387098095,-3.446950743214132,-3.8194525200080482,0.4463350376354644,363,-0.505625364314562,-0.5151460146030137,-0.5377434691832474,-0.529019881312406,-0.5234321504766611,-0.5053472695118637,-0.5273500669152067,-0.5283162562678678,-0.5389178237783615,-0.5231299039288773,-0.5234028200292068,0.011081220898866134
8.836748433113097,0.059068355092994095,0.05067901611328125,0.0021978146016047935,21,230,,"{'model__max_features': 21, 'model__n_estimators': 230}",-4.569141012768847,-4.601673738274424,-3.7011144888896874,-3.4596448696010533,-3.617917006065271,-4.170584356605953,-3.7490728128723556,-3.3830299088864804,-3.4047805561777174,-3.4292772511848337,-3.8086236001326625,0.4471815466947881,360,-0.5051172524857568,-0.5152005798361017,-0.5350317753366288,-0.5269845108819873,-0.5237270892841867,-0.5059782588818026,-0.5278814496331569,-0.5281837743177492,-0.5381595385615364,-0.5210056553742041,-0.5227269884593111,0.01056066106530814
