GEOID,% Black,% Ame Indi and AK Native,% Asian,% Nati Hawa and Paci Island,% Hispanic or Latino,% male,% married,% age 18-29,% age 30-39,% age 40-49,% age 50-59,% age >=60,% <highschool,median income,% unemployment,% below poverty line,% food stamp/SNAP,median value units built,median year units built,% renter-occupied housing units,population density
36081026000,0.560319462,0.002522068,0.148381673,0.0,0.23160992,0.448087432,0.382498624,0.229508197,0.108448928,0.108028583,0.126103405,0.124842371,0.236861051,51250,0.184232365,0.218579235,0.297297297,554900,1964,0.783783784,13344.25255
36047013800,0.032435939,0.0,0.137528381,0.0,0.180343821,0.476159585,0.429657795,0.1916964,0.128446319,0.134609147,0.117418099,0.25527084,0.20358235,65238,0.047411104,0.145549058,0.132183908,847600,1939,0.775862069,18974.99338
36081069300,0.121261913,0.014130792,0.329608939,0.0,0.182385803,0.462372659,0.483213429,0.140322051,0.130791982,0.125205389,0.162011173,0.251725271,0.097659766,58750,0.057366362,0.261912586,0.134387352,260000,1945,0.78972332,21292.37659
6037209102,0.08754796,0.012731078,0.11771887,0.0,0.742588071,0.591384723,0.31409545,0.269096617,0.183815835,0.114230903,0.081967213,0.115974887,0.483967391,26559,0.058707124,0.45936519,0.211815562,451900,1958,0.967339097,18818.13945
36047012600,0.047969188,0.040266106,0.339285714,0.0,0.268907563,0.491946779,0.522058824,0.24789916,0.136554622,0.157913165,0.118697479,0.130252101,0.236251403,53099,0.060545576,0.205182073,0.178114086,889800,1939,0.668218859,12110.26447
6037113401,0.023074475,0.00334182,0.19462126,0.000636537,0.389401655,0.499681731,0.507162791,0.185073202,0.148631445,0.140674729,0.116645449,0.225334182,0.147892037,84923,0.035926366,0.115446371,0.025268817,495400,1958,0.327956989,2563.746785
6037271701,0.126190064,0.003115804,0.235070106,0.0,0.156655704,0.480872425,0.385144429,0.274363857,0.180197334,0.136056777,0.0768565,0.203392764,0.021129893,91567,0.068696527,0.091652174,0.019501625,1045700,1968,0.726616107,5796.226082
6037203900,0.007864108,0.005033029,0.0,0.0,0.975778547,0.508335955,0.389857369,0.152878264,0.192827933,0.104435357,0.122994652,0.169235609,0.446698113,49712,0.080979284,0.232794164,0.225449516,392500,1939,0.594744122,7085.875281
36081016800,0.202782071,0.0,0.326738794,0.0,0.225347759,0.505409583,0.514906146,0.196290572,0.113446677,0.140030912,0.152704791,0.192581144,0.295191451,85714,0.055051813,0.147663551,0.178321678,422300,1939,0.304195804,15312.59467
36081052200,0.918657565,0.039817975,0.027872582,0.0,0.034698521,0.448805461,0.423574144,0.130261661,0.090443686,0.134243458,0.164391354,0.196814562,0.126649077,88889,0.017381228,0.025028441,0.136178862,411500,1948,0.073170732,10356.40648
36085014700,0.033626174,0.0,0.025446834,0.0,0.077552257,0.461072402,0.545258621,0.122084217,0.125719479,0.122084217,0.150560436,0.29354741,0.033519553,101349,0.011130639,0.033929112,0.014179104,538500,1955,0.165671642,1974.388574
6037211804,0.014321295,0.021481943,0.71762142,0.0,0.109589041,0.443337484,0.455445545,0.154732254,0.132316314,0.190846824,0.158156912,0.215442092,0.077019151,39469,0.072575017,0.211988761,0.099845201,773800,1971,0.92879257,17280.24446
36081119300,0.017526289,0.0,0.669504256,0.0,0.114171257,0.455182774,0.57757118,0.1557336,0.156735103,0.139709564,0.168252379,0.195793691,0.218217562,49327,0.050373134,0.12869304,0.062146893,839800,1939,0.560734463,9465.486759
36081052400,0.886646884,0.0,0.024925816,0.0,0.080712166,0.475964392,0.33005618,0.127002967,0.155489614,0.15074184,0.169139466,0.216617211,0.163086714,76094,0.059313215,0.102670623,0.15503876,419200,1939,0.166666667,8593.475079
36005004200,0.501595671,0.0,0.012210351,0.0,0.501873179,0.426391009,0.358826805,0.138892743,0.159705842,0.070070765,0.13251006,0.2017483,0.227751625,33016,0.082141398,0.330222841,0.340643275,143800,1961,0.880847953,14918.94667
6037191820,0.084329564,0.0,0.065912763,0.0,0.424555735,0.487883683,0.214159915,0.307592892,0.207431341,0.125040388,0.144749596,0.097899838,0.201413428,64167,0.035961872,0.107223842,0.056952663,593400,1970,0.914940828,7650.248911
6037219902,0.178204791,0.006580679,0.026059489,0.004738089,0.654382732,0.519083969,0.426122195,0.245590945,0.118978679,0.177415109,0.106607002,0.121347723,0.273658337,47875,0.057541899,0.34351145,0.03078203,526200,1950,0.546589018,4745.837242
36081122300,0.007968127,0.0,0.477518497,0.0,0.143995447,0.463574274,0.503257329,0.195788275,0.091064314,0.173591349,0.19408082,0.196642003,0.152280437,59738,0.058174524,0.144849175,0.015510204,725400,1952,0.371428571,7092.75687
36047001500,0.255316518,0.001607319,0.199678536,0.002596439,0.200914936,0.459817013,0.386128515,0.28152819,0.220697329,0.15578635,0.075049456,0.090751731,0.096291256,105042,0.088201604,0.230178394,0.165938865,958300,2004,0.840065502,26308.25679
6037135111,0.031464531,0.0,0.266304348,0.022025172,0.209668192,0.479118993,0.527954706,0.170480549,0.159324943,0.122139588,0.185640732,0.142448513,0.077244259,100911,0.029088913,0.052345538,0.074235808,539900,1965,0.425327511,3363.349496
36061001501,0.058058058,0.005434005,0.245674246,0.0,0.079222079,0.475618476,0.432306256,0.181038181,0.158873159,0.155441155,0.091663092,0.315172315,0.100069735,86607,0.044422009,0.112621659,0.113599126,690900,1973,0.562534134,16163.47927
6037238400,0.783378463,0.0,0.0,0.002916059,0.174338679,0.423661737,0.423456149,0.129139763,0.129139763,0.117267236,0.096646532,0.303270152,0.100472813,51420,0.113836187,0.198998748,0.069880823,392600,1945,0.385698808,3690.295008
36081077905,0.11797308,0.0,0.189231987,0.0,0.260886778,0.467537609,0.457939721,0.139350752,0.113618369,0.144101346,0.132224861,0.328186857,0.080343608,75139,0.086088154,0.052782324,0.062152134,246600,1951,0.234693878,9182.44938
6037106113,0.048712771,0.0,0.091367996,0.0,0.741039879,0.5113579,0.52103459,0.156991418,0.107269056,0.146390712,0.156991418,0.200151439,0.290088021,85156,0.040935673,0.049389134,0.059670782,448800,1969,0.185185185,2745.820974
6037123420,0.065840789,0.0,0.068823125,0.0,0.551273228,0.443220922,0.481217985,0.192016518,0.133516862,0.16035788,0.134893324,0.148199128,0.246498599,43290,0.057003977,0.196375315,0.133666905,505500,1965,0.679771265,5542.818559
6037128801,0.071532847,0.0,0.148321168,0.0,0.167591241,0.441459854,0.395153473,0.195620438,0.238540146,0.170510949,0.091970803,0.192992701,0.05010661,61821,0.053720828,0.121459854,0.022102426,583300,1975,0.725067385,6962.146252
36081093800,0.102707006,0.0,0.050557325,0.0,0.21616242,0.509753185,0.322950069,0.063097134,0.098726115,0.079816879,0.213375796,0.388734076,0.180740741,49398,0.045819015,0.255846586,0.204118174,117100,1961,0.713518353,2381.674644
6037265201,0.019824628,0.0,0.192908883,0.0,0.067479985,0.389248952,0.302740864,0.47731605,0.053373999,0.048799085,0.086160884,0.232176897,0.047582502,87344,0.062689585,0.237948718,0.0,2000000,1969,0.37630662,5979.601421
6037189903,0.050273768,0.0,0.12493778,0.0,0.095072175,0.572424092,0.236933798,0.265803883,0.340965655,0.137381782,0.12643106,0.129417621,0.044395117,53973,0.076734193,0.179691389,0.022192334,579800,1973,0.759919301,23935.58718
6037240010,0.239653773,0.003786854,0.0,0.0,0.753583987,0.479848526,0.339752907,0.217744117,0.140654585,0.138490668,0.100081147,0.090884501,0.56296665,30710,0.178996037,0.368406816,0.249233912,336000,1955,0.804902962,6285.70457
36081115700,0.027803239,0.0,0.753131683,0.0,0.073327223,0.496486404,0.582074176,0.103880232,0.130766881,0.139932783,0.156431408,0.311029636,0.174095238,46500,0.032921811,0.191567369,0.126623377,723800,1954,0.555194805,10408.71623
36081016300,0.261700913,0.0,0.089611872,0.0,0.53196347,0.436358447,0.345797379,0.1418379,0.147545662,0.101027397,0.134417808,0.353310502,0.356676965,21711,0.094806265,0.250285388,0.311380705,789900,1946,0.932986713,16064.10973
6037234501,0.543002915,0.005102041,0.009110787,0.0,0.372813411,0.452259475,0.405381944,0.174927114,0.149052478,0.099125364,0.157798834,0.228498542,0.227797291,43750,0.107715814,0.154072982,0.077731092,397800,1939,0.300420168,3651.490271
36047011900,0.044299201,0.0,0.051561365,0.0,0.225853304,0.501089325,0.45410628,0.225127088,0.270878722,0.132897603,0.106753813,0.148874365,0.135682819,94000,0.079059829,0.110138585,0.137417219,1031300,1939,0.695364238,1919.302862
36047017000,0.016489659,0.0,0.434879821,0.0,0.157629961,0.482951369,0.572913059,0.122694243,0.152599217,0.14589156,0.1235327,0.233091112,0.206868687,79526,0.052760736,0.134432644,0.184925504,915500,1939,0.511831727,17126.66456
36081094500,0.003709592,0.0,0.245098039,0.0,0.220985692,0.517488076,0.581812147,0.133280339,0.113407525,0.159512454,0.130895601,0.231849497,0.168015414,79410,0.038551402,0.060943296,0.068787618,848600,1959,0.249355116,1578.947434
36029004001,0.694586768,0.011138338,0.057473825,0.008687904,0.048563154,0.489195812,0.306043465,0.180218311,0.168857207,0.110937848,0.085987971,0.170639341,0.171038448,26633,0.104018913,0.432167521,0.423941453,59700,1939,0.651855724,2925.249418
36047009400,0.018275271,0.0,0.614505997,0.0,0.221587664,0.452503331,0.561181435,0.142585189,0.210546354,0.131734247,0.12050257,0.130211308,0.523413688,43729,0.041021672,0.249190939,0.205093834,883400,1941,0.784182306,34803.52209
36081010300,0.034843206,0.0,0.147336984,0.0,0.254853161,0.489298158,0.398184912,0.178695869,0.224240916,0.158287705,0.098556496,0.207565953,0.147515528,68490,0.057909056,0.12792434,0.068131868,816700,1943,0.767582418,16051.71064
36081146700,0.000757002,0.0,0.37660863,0.0,0.143830431,0.415972748,0.472376874,0.165026495,0.19000757,0.171082513,0.101816805,0.221423164,0.063860668,80536,0.017459362,0.074186223,0.048780488,765300,1960,0.726199843,7455.168814
36081062700,0.002398903,0.0,0.022275531,0.0,0.450651131,0.531871145,0.534129693,0.127827279,0.159698424,0.17888965,0.110349554,0.180945853,0.139856802,75425,0.050847458,0.060315284,0.027607362,607300,1939,0.628834356,18560.56992
36061012900,0.039876439,0.00210615,0.187587756,0.0,0.142656557,0.563465319,0.287448194,0.261443415,0.285874754,0.203313676,0.110081438,0.075961808,0.038276691,121119,0.032502709,0.160488627,0.067393939,966000,2001,0.854545455,8782.335692
36081034700,0.140569965,0.016330451,0.134486071,0.0,0.634646174,0.541146334,0.459713855,0.192122959,0.109189882,0.160102466,0.121357669,0.220621198,0.240512117,54667,0.077742947,0.129391892,0.151911469,610500,1952,0.511066398,8163.59606
6037267502,0.016662038,0.006387115,0.159955568,0.0,0.246598167,0.527908914,0.330632091,0.278533741,0.29575118,0.077478478,0.076645376,0.125798389,0.118491921,83342,0.061797753,0.103026937,0.070688605,1087300,1973,0.753199269,8286.54271
36005021002,0.534760052,0.0,0.167574578,0.0,0.327756161,0.448119326,0.354207436,0.180285344,0.174319066,0.127496757,0.125551232,0.172892348,0.156859035,56085,0.105074894,0.179896239,0.223444375,137900,1944,0.813010685,44837.57284
36081096400,0.580634446,0.0,0.104633782,0.0,0.195316393,0.50340475,0.458234915,0.102474672,0.139511709,0.160770636,0.15346288,0.169074905,0.177243995,68420,0.090712743,0.200315181,0.153501401,397700,1994,0.395518207,4156.599058
36061009200,0.020599251,0.0,0.245318352,0.0,0.054307116,0.528089888,0.359173127,0.180399501,0.361423221,0.073033708,0.142322097,0.200374532,0.01903467,126042,0.028059236,0.04556804,0.040478381,734400,1939,0.86200552,8136.027059
36081010600,0.177390866,0.0,0.409790563,0.0,0.1221297,0.478930103,0.485868912,0.244259399,0.091849609,0.120615695,0.1665405,0.183699218,0.320531758,67031,0.116628702,0.153612936,0.247695853,474600,1939,0.412442396,22919.30531
36085018902,0.023986612,0.0,0.229267386,0.0,0.106545184,0.478058758,0.633204633,0.119561175,0.162328003,0.109148382,0.111379695,0.213462254,0.094679634,93462,0.051353503,0.1253254,0.056516724,558900,1977,0.223183391,6756.748268
36047007200,0.02962963,0.003703704,0.195238095,0.0,0.693650794,0.465079365,0.399206874,0.2,0.166137566,0.124338624,0.131746032,0.104761905,0.353383459,40588,0.041577825,0.385714286,0.319256757,854200,1939,0.886824324,30264.59907
36047029000,0.0,0.0,0.251092763,0.0,0.070665372,0.474987858,0.554245996,0.15080136,0.117775619,0.084507042,0.189655172,0.230937348,0.168344325,48297,0.025949063,0.191355027,0.259376987,657600,1939,0.82072473,26633.8971
6037119700,0.03644602,0.0,0.229314421,0.0,0.480102443,0.451142632,0.553247373,0.155437352,0.148345154,0.131993696,0.150315209,0.194444444,0.206590258,79986,0.044048052,0.092508401,0.015209125,495100,1959,0.164258555,3875.252892
36047097000,0.871048851,0.0,0.003951149,0.0,0.14295977,0.417025862,0.320551486,0.214439655,0.105962644,0.196479885,0.10237069,0.148347701,0.135300668,89861,0.095994914,0.11574746,0.088772846,538200,1950,0.505221932,17042.74153
36081079900,0.0,0.007952286,0.65241882,0.0,0.232935719,0.527170311,0.621475954,0.122597747,0.150762094,0.142147117,0.139496355,0.196819085,0.310412574,41458,0.10880829,0.237905898,0.092150171,844200,1944,0.60182025,10517.54841
36047118600,0.366336634,0.00220022,0.114411441,0.0,0.511917858,0.489915658,0.482637363,0.261459479,0.127612761,0.110011001,0.167216722,0.124312431,0.272067039,48836,0.060985145,0.193014706,0.172808132,450500,1952,0.571791614,20745.21498
6037239320,0.138071309,0.049533381,0.006460876,0.0,0.847810481,0.491983728,0.401120633,0.239291697,0.126824599,0.102416846,0.106724097,0.086623594,0.549777778,42203,0.066443328,0.345652174,0.204976303,362200,1950,0.639810427,12046.24791
36081002400,0.072338677,0.008631319,0.251130292,0.0,0.54541718,0.512535964,0.53340081,0.164817098,0.158240855,0.138512125,0.112207152,0.210850801,0.261627907,71042,0.10367893,0.123963516,0.230215827,469100,1941,0.437410072,17155.67026
6037106111,0.051093262,0.025211959,0.090138331,0.0,0.595493083,0.475457385,0.503472222,0.159303882,0.168005355,0.126506024,0.126282909,0.218206158,0.164958062,93198,0.047657189,0.076528336,0.035444947,454500,1977,0.119155354,1171.923996
36081006100,0.025296017,0.0,0.200035881,0.0,0.228919986,0.450484392,0.407116178,0.257983495,0.229996412,0.144420524,0.108001435,0.172228202,0.111157806,63775,0.042123629,0.092057762,0.046846847,798900,1940,0.908468468,28593.8534
36005042901,0.098121602,0.0,0.246663371,0.0,0.561295106,0.461690559,0.590548579,0.1752348,0.178695007,0.114186851,0.100346021,0.135936728,0.264322402,36250,0.061423651,0.334570651,0.407258065,435700,1939,0.932258065,39590.20323
36047004300,0.106979405,0.0,0.094965675,0.007723112,0.132723112,0.564645309,0.435500168,0.214244851,0.281464531,0.193077803,0.071796339,0.08409611,0.037332367,133536,0.027232679,0.083754084,0.125689761,1270000,1940,0.729000613,21152.11249
6037240200,0.243268688,0.0048955,0.015063077,0.0,0.747693466,0.470156279,0.371708051,0.17096592,0.172472227,0.10619469,0.116362267,0.121069478,0.462243286,32661,0.155994843,0.278313481,0.221126761,317400,1957,0.76056338,7114.791828
36047116200,0.806437582,0.010439321,0.026968247,0.019138756,0.122227055,0.400173989,0.331001076,0.165289256,0.124401914,0.093953893,0.187472814,0.198782079,0.154574132,39651,0.119877049,0.311562224,0.233458177,366400,1958,0.540574282,16035.99205
6037107010,0.00452635,0.002909796,0.005496282,0.0,0.962819269,0.494342063,0.469140625,0.23019722,0.124797931,0.132880698,0.150662787,0.115745231,0.399269311,56375,0.094117647,0.146934804,0.106901218,393200,1957,0.261163735,4519.141699
6037121801,0.048016005,0.0,0.059686562,0.0,0.685561854,0.490496832,0.438985099,0.172057352,0.167055685,0.19273091,0.102034011,0.156718906,0.316183816,34628,0.088844355,0.211182216,0.143493761,372500,1968,0.693404635,6177.213313
36047059600,0.088349935,0.0,0.042009528,0.0,0.019488956,0.462537895,0.496219282,0.134690342,0.083585968,0.114768298,0.151580771,0.423993071,0.05799458,47083,0.04003268,0.111303595,0.168256722,187500,1954,0.340849957,13348.44114
36005037900,0.520121488,0.002657555,0.022968869,0.0,0.488041002,0.48405467,0.386982571,0.222854973,0.124715262,0.084092635,0.118451025,0.0920653,0.351079137,23506,0.165484634,0.480405537,0.546621622,280300,1943,0.972972973,27549.56359
36005034500,0.101578791,0.0,0.061066428,0.0,0.344950849,0.523086089,0.501619288,0.084003575,0.146857313,0.168007149,0.078939529,0.335418528,0.13001912,75000,0.1107164,0.166403536,0.122254758,358200,1958,0.535871157,12231.02315
6037232800,0.091042584,0.000978953,0.0,0.0,0.8979442,0.525697504,0.317675713,0.207537934,0.157366618,0.118942731,0.07856094,0.095203133,0.484425848,33413,0.076797386,0.325324835,0.238341969,371600,1949,0.69015544,9581.405601
36047017900,0.534738305,0.0,0.06044465,0.0,0.140111163,0.438860584,0.387649619,0.151690597,0.161417323,0.089624826,0.100509495,0.299444187,0.159594096,58987,0.116151545,0.161623802,0.302689181,1226600,1976,0.734208881,27295.94417
36047022600,0.018627451,0.0,0.127941176,0.0,0.476470588,0.558333333,0.584316447,0.157843137,0.258823529,0.078431373,0.092647059,0.095098039,0.35783946,50750,0.050669216,0.264215686,0.305709024,557300,1939,0.799263352,13069.88545
36047023800,0.0,0.0,0.0,0.0,0.086077262,0.52398237,0.753272511,0.135338346,0.127819549,0.053150117,0.056779881,0.251490796,0.240785065,30929,0.059025395,0.342494166,0.425229741,944300,1939,0.678362573,22717.9022
6037103200,0.01293488,0.0,0.06318763,0.0,0.352066607,0.510704728,0.47485182,0.13098424,0.129794826,0.134403806,0.134255129,0.311626524,0.13536181,71346,0.028195489,0.150903294,0.06112577,539800,1960,0.36587511,907.5147361
6037207501,0.129218472,0.0,0.282415631,0.0,0.226909414,0.551953819,0.28163074,0.31749556,0.237122558,0.089253996,0.132326821,0.1660746,0.026261586,64206,0.062769231,0.14920071,0.01294964,563800,1980,0.814388489,16773.04991
36081022002,0.168618597,0.0,0.193452801,0.0,0.278820375,0.466346832,0.533717384,0.123324397,0.196557076,0.160999012,0.125440948,0.200507972,0.222347418,68021,0.087967402,0.082827713,0.099002586,269100,1957,0.551533062,23164.89996
36005002800,0.697286013,0.0,0.005503891,0.0,0.39590055,0.4217119,0.339116719,0.177263238,0.115202126,0.119377491,0.160371987,0.250901499,0.16548583,52479,0.039588282,0.066869301,0.142052837,269800,1966,0.801645734,12002.03185
6037239602,0.201576873,0.008147175,0.004467806,0.0,0.804204993,0.490670171,0.369878184,0.195795007,0.143495401,0.139290407,0.093823916,0.078843627,0.477619282,36425,0.100199071,0.340447958,0.341830823,323200,1954,0.730011587,10630.74843
6037211922,0.045712663,0.009369676,0.398637138,0.0,0.491198183,0.523566156,0.454893765,0.242759796,0.239352641,0.111300398,0.077228847,0.129187961,0.309758989,47778,0.0466795,0.142532652,0.129742033,222200,1961,0.987860395,37931.24988
36047044400,0.025679758,0.0,0.045619335,0.0,0.122960725,0.480966767,0.59375,0.122054381,0.106646526,0.113595166,0.13141994,0.213293051,0.228017884,47616,0.039812646,0.214199396,0.186767169,724300,1951,0.664991625,18975.33207
6037189905,0.048293089,0.0,0.060366361,0.0,0.101582015,0.532472939,0.371465296,0.239383847,0.263530391,0.158617818,0.097418818,0.197751873,0.020901068,68393,0.075098814,0.116954144,0.013596193,630400,1973,0.78382053,9300.776743
36047049800,0.023195876,0.0,0.335285848,0.0,0.16049672,0.504451734,0.51733178,0.141283974,0.176897844,0.159559513,0.133083411,0.164245548,0.133466135,74271,0.060521042,0.076148079,0.05156658,844400,1945,0.665796345,20898.72345
36047017400,0.0,0.002289377,0.340201465,0.0,0.092490842,0.493131868,0.645049218,0.107142857,0.111263736,0.131868132,0.158424908,0.230769231,0.240930869,86010,0.074585635,0.057234432,0.110957004,776100,1945,0.306518724,8502.918011
6037106114,0.04524181,0.011076443,0.040405616,0.0,0.85600624,0.500312012,0.392020815,0.192043682,0.15850234,0.104524181,0.109048362,0.106396256,0.338573835,54363,0.07394844,0.167142857,0.193467337,339400,1970,0.557788945,6317.076437
36061003700,0.026366809,0.0,0.048080651,0.0,0.08685537,0.495540907,0.449443207,0.166343544,0.171772005,0.160915083,0.123303606,0.229934083,0.040130658,153281,0.021777516,0.048278591,0.0,1921900,1939,0.583148559,3656.667428
36047057300,0.085892116,0.012033195,0.054356846,0.0,0.070124481,0.422821577,0.345438039,0.270954357,0.280497925,0.126970954,0.097925311,0.125726141,0.054828974,88571,0.054285714,0.098340249,0.047932331,815500,1939,0.754699248,14173.21909
36047072200,0.919044459,0.0,0.01658925,0.0,0.088918381,0.400796284,0.370072405,0.180491042,0.119110816,0.084936961,0.123424021,0.283012608,0.121477162,68147,0.096662031,0.111479761,0.196891192,492000,1953,0.29015544,11726.44013
36085012500,0.157859079,0.0,0.042682927,0.0,0.343157182,0.487127371,0.490590248,0.173102981,0.118902439,0.109756098,0.159891599,0.171070461,0.183865898,79107,0.056680162,0.240665309,0.18561001,458200,1939,0.369134515,6462.417496
36081055400,0.160948751,0.007200339,0.37441762,0.008470987,0.269800932,0.465904278,0.598746082,0.132570945,0.158407454,0.109275731,0.140618382,0.246505718,0.181713629,67857,0.042975207,0.110546379,0.051587302,445300,1944,0.465608466,10733.62338
36047069200,0.752570254,0.0,0.039067855,0.003769705,0.100753941,0.504455106,0.484795064,0.147018506,0.147703907,0.100753941,0.182659356,0.153872515,0.095517609,117167,0.072738386,0.01068597,0.07195122,512800,1957,0.331707317,16023.5466
36029005100,0.261757284,0.0,0.019958706,0.0,0.084193622,0.530855701,0.351683592,0.218398715,0.159899059,0.11034641,0.14911677,0.196375315,0.068944478,40888,0.016574586,0.210840606,0.157179269,115500,1944,0.498300765,3739.801127
36047040300,0.618931381,0.0,0.02359642,0.0,0.302413887,0.450772986,0.335181762,0.332790887,0.128017358,0.09194467,0.104149715,0.188500136,0.197320782,51964,0.072393301,0.29746663,0.318706697,762800,1939,0.703618168,17544.61099
36061018800,0.219331496,0.002584425,0.032908339,0.0,0.58149552,0.507580979,0.404536446,0.203135768,0.176430048,0.134906961,0.13938663,0.114748449,0.290236182,41004,0.084027778,0.292796683,0.19033101,355800,1966,0.923780488,39099.44625
36061018300,0.037689133,0.004814305,0.043053645,0.0,0.13562586,0.452819807,0.462942565,0.135900963,0.188445667,0.137551582,0.107977992,0.29738652,0.04749512,110625,0.031986532,0.078693495,0.021423106,960400,1939,0.696505993,17647.51575
36005006000,0.213645762,0.0,0.029634735,0.0,0.762922123,0.474155755,0.297890295,0.257064094,0.115782219,0.11164714,0.127498277,0.171605789,0.322147651,33828,0.113149847,0.385251551,0.379220779,367400,1939,0.919480519,4598.087246
6037209300,0.058283518,0.00853971,0.123398804,0.0,0.71029035,0.509820666,0.349591352,0.280742955,0.149871904,0.133646456,0.083048676,0.127241674,0.426319397,27972,0.063076356,0.431255337,0.160391955,347100,1990,0.981433729,15298.4904
36047012901,0.078758046,0.0,0.029534267,0.0,0.230215827,0.489965922,0.448138298,0.190079515,0.260128739,0.152593715,0.09693298,0.143884892,0.049788633,116250,0.044596913,0.11614623,0.04440333,1107900,1939,0.665124884,19823.90428
36005036800,0.754024145,0.0,0.0,0.0,0.237927565,0.467303823,0.363692308,0.192655936,0.125754527,0.136820926,0.107645875,0.204225352,0.23046252,47333,0.108133971,0.174746937,0.136666667,420200,1955,0.576666667,11733.25149
36081009700,0.020710059,0.0,0.156535772,0.0,0.106508876,0.556213018,0.51978128,0.192845616,0.311995697,0.087412587,0.09521248,0.144701452,0.104096709,95625,0.037067888,0.076923077,0.033839779,681300,1939,0.703038674,18434.77916
36047077000,0.670799347,0.0,0.081566069,0.0,0.133115824,0.427079935,0.433482143,0.212724307,0.138662316,0.12365416,0.096247961,0.130831974,0.102108768,58750,0.070046698,0.199099723,0.251198466,488100,1939,0.649089166,18782.36358
36081161700,0.110084371,0.012253917,0.248895139,0.0,0.230012053,0.519284853,0.660624851,0.15910004,0.100241061,0.161108879,0.142627561,0.257533146,0.073612684,99500,0.030361261,0.045801527,0.026350461,552500,1941,0.160079051,7047.657341
6037134521,0.004068348,0.0,0.076484947,0.0,0.89205316,0.554109032,0.397849462,0.229997288,0.218877136,0.113642528,0.061838893,0.062110117,0.516990291,51932,0.074249605,0.304383338,0.162612036,361600,1976,0.782330346,10483.60497
36085019700,0.002189381,0.0,0.064039409,0.0,0.061850027,0.498631637,0.557768924,0.118773946,0.114395183,0.154351396,0.149972633,0.247400109,0.031611411,101429,0.021640091,0.082101806,0.02722063,506300,1939,0.127507163,6090.913637
36081007300,0.025924994,0.006040775,0.235086836,0.0,0.182230053,0.427384848,0.507780508,0.232821545,0.297004782,0.096904103,0.124087591,0.162849232,0.071098266,78448,0.031238649,0.10244148,0.019249753,350000,1953,0.85982231,28083.49414
36081124100,0.04588567,0.0,0.572417329,0.0,0.057677519,0.49320687,0.580413016,0.175596001,0.154832094,0.085106383,0.125352474,0.237631377,0.172659176,67446,0.062737643,0.139188495,0.062155783,690800,1954,0.298190401,7821.789126
36029005900,0.143329098,0.010419314,0.081575604,0.0,0.227700127,0.451080051,0.25683429,0.216010165,0.145870394,0.09656925,0.089453621,0.167217281,0.24457429,24844,0.074385511,0.431003812,0.570665083,56300,1939,0.666270784,2592.397391
6037183702,0.052993806,0.009979353,0.163799036,0.0,0.597728837,0.56056435,0.410808614,0.193048864,0.171713696,0.167928424,0.117687543,0.145905024,0.185531496,54602,0.061749571,0.173333333,0.072693383,530600,1950,0.509785648,3257.869448
36047115600,0.754628422,0.00756193,0.004172099,0.0,0.248500652,0.37053455,0.271892655,0.156975228,0.182007823,0.112385919,0.101955671,0.153063885,0.268530284,21580,0.174050633,0.412255541,0.488095238,580100,1971,0.914160401,24003.40492
6037273800,0.042317708,0.003580729,0.075195313,0.0,0.197591146,0.508789063,0.370618941,0.196614583,0.190104167,0.1640625,0.138671875,0.175130208,0.047695391,93099,0.034132841,0.061197917,0.011695906,1508100,1968,0.666666667,4143.741426
36081048400,0.35339064,0.0,0.334670487,0.0,0.136389685,0.46895893,0.470906631,0.170200573,0.144221585,0.150907354,0.170582617,0.168290353,0.144182348,83148,0.070121951,0.064947469,0.142287234,454300,1939,0.333776596,12631.01511
36081120100,0.041962556,0.0,0.717882505,0.0,0.104583602,0.47062621,0.493809177,0.176888315,0.143963848,0.134925759,0.221433183,0.160103292,0.325280414,46359,0.011984021,0.149774048,0.065882353,811800,1939,0.550588235,9514.566685
6037115104,0.175505051,0.001683502,0.204124579,0.003998316,0.289141414,0.515782828,0.311633373,0.472643098,0.083122896,0.098063973,0.073863636,0.150042088,0.106004141,51094,0.077972028,0.279530917,0.021186441,501700,1979,0.756885593,4659.508751
36061011500,0.081238423,0.006350886,0.331304578,0.0,0.219899444,0.596983329,0.354903653,0.286583752,0.295845462,0.133897857,0.106377349,0.097380259,0.12724758,133333,0.051401869,0.185046729,0.061479869,1238400,2004,0.816648531,21535.70859
36005019400,0.102399314,0.0218509,0.029562982,0.001285347,0.6520994,0.505998286,0.441898527,0.123393316,0.20437018,0.128534704,0.158954584,0.123393316,0.19544592,52250,0.124643197,0.215509854,0.380627558,392800,1953,0.68622101,2778.611123
36081053900,0.029814488,0.0,0.160998233,0.0,0.476369258,0.518992933,0.416997617,0.193683746,0.20914311,0.162985866,0.085026502,0.139134276,0.194543683,80554,0.066214599,0.118441443,0.098094566,633800,1939,0.579393084,7494.467699
6037190301,0.125132743,0.005132743,0.096637168,0.0,0.203893805,0.526371681,0.275090909,0.242831858,0.18619469,0.183893805,0.157876106,0.195929204,0.100799376,48924,0.062781391,0.18627451,0.055497382,986100,1962,0.956369983,14013.41816
36047117202,0.383373206,0.0,0.021232057,0.000598086,0.553528708,0.468899522,0.436231884,0.156100478,0.139952153,0.183014354,0.09569378,0.191985646,0.2442076,49255,0.005535055,0.114823815,0.246141348,508700,1939,0.630381803,22037.55083
